     1 134  -.962019E+00  -.159081E+01  0.185074E+01  0.226774E+01  -.798086E+00  -.106797E+01  0.673914E+04
     1 135  -.131687E+01  -.164213E+01  0.195850E+01  0.170877E+01  -.137167E+01  -.103393E+01  0.650650E+04
     1 136  -.240488E+01  -.198844E+01  0.256793E+01  0.840441E+00  -.180871E+01  -.230031E+01  0.212799E+05
     1 137  -.155588E+01  -.105011E+01  0.290827E+01  0.397287E+00  -.113286E+01  -.922908E+00  0.154059E+06
     1 138  -.331353E+01  -.190991E+01  0.323322E+01  0.673165E+00  -.174650E+01  -.187449E-01  0.576289E+06
     1 139  -.135566E+01  -.143031E+01  0.217886E+01  0.155194E+01  -.746853E+00  0.366617E+00  0.174753E+06
     1 140  -.120700E+01  -.200735E+01  0.298920E+01  0.183074E+01  -.125201E+01  -.151203E+01  0.663140E+04
     1 141  -.155790E+01  -.194835E+01  0.251797E+01  0.388037E-01  -.264202E+00  -.562706E-01  0.233769E+05
     1 142  -.304472E+01  -.178364E+01  0.184313E+01  0.917269E+00  -.178836E+01  -.244641E+01  0.190155E+05
     1 143  -.191039E+01  -.235268E+01  0.184649E+01  0.179311E+01  -.166725E+00  0.416928E+00  0.127005E+05
     1 144  -.130632E+01  -.147634E+01  0.191767E+01  0.247027E+00  -.985999E+00  -.123690E+01  0.185117E+05
     1 145  -.267908E+01  -.222410E+01  0.236033E+01  0.829866E+00  -.764492E+00  -.226319E+01  0.187196E+05
     1 146  -.149191E+01  -.135718E+01  0.286827E+01  0.239088E+01  -.137100E+01  -.222469E+01  0.535085E+04
     1 147  -.236603E+01  -.121164E+01  0.242644E+01  0.242982E+00  -.103699E+01  -.406591E-01  0.702821E+05
     1 148  -.284826E+01  -.205363E+01  0.251986E+01  0.101969E+01  -.173025E+01  0.143628E+00  0.315712E+05
     1 149  -.103206E+01  -.147914E+01  0.214037E+01  0.910220E+00  -.586345E+00  -.225025E+01  0.135650E+05
     1 150  -.801894E+00  -.111645E+01  0.244910E+01  0.201234E+01  -.390666E+00  -.247943E+01  0.158241E+05
