     5  15  -.239904E+01  -.148116E+01  0.234668E+01  0.888618E+00  -.100000E+00  -.256766E+01  0.486242E+04
     5  16  -.136900E+01  -.143808E+01  0.241693E+01  0.240000E+01  -.136105E+01  -.685182E+00  0.661022E+05
     5  17  -.210000E+01  -.216299E+01  0.198082E+01  0.109070E+01  -.759709E+00  -.189489E+01  0.338160E+04
     5  18  -.270475E+01  -.170000E+01  0.222636E+01  0.170058E+01  -.135392E+01  -.174768E+01  0.176869E+04
     5  19  -.162674E+01  -.194096E+01  0.288536E+01  0.109844E+01  -.645538E+00  -.138601E+01  0.203615E+05
     5  20  -.304639E+01  -.191644E+01  0.222123E+01  0.188955E+01  -.115928E+01  -.209022E+01  0.210241E+04
     5  21  -.209436E+01  -.170000E+01  0.230272E+01  0.200428E+01  -.130457E+01  -.259749E+01  0.102839E+04
     5  22  -.251063E+01  -.201578E+01  0.247695E+01  0.159563E+01  -.112283E+01  -.804123E+00  0.670082E+04
     5  23  -.201145E+01  -.178728E+01  0.254757E+01  0.176478E+01  -.897591E+00  -.144590E+01  0.897573E+03
     5  24  -.241175E+01  -.170000E+01  0.198238E+01  0.195001E+01  -.116555E+01  -.128545E+01  0.233998E+04
     5  25  -.264053E+01  -.223771E+01  0.237677E+01  0.156322E+01  -.180244E+01  -.161520E+01  0.303608E+04
     5  26  -.974363E+00  -.199672E+01  0.246619E+01  0.226701E+01  -.178191E+01  -.202849E+01  0.260206E+04
     5  27  -.336133E+01  -.237097E+01  0.251139E+01  0.144568E+01  -.147069E+01  -.557487E+00  0.110834E+05
     5  28  -.800000E+00  -.186822E+01  0.305823E+01  0.236112E+01  -.150880E+01  -.270000E+01  0.742757E+04
     5  29  -.178897E+01  -.209998E+01  0.187235E+01  0.147158E+01  -.557259E+00  -.139432E+01  0.289848E+04
